orderbook_timestamp,book,bid,ask,spread
2024-07-18T02:24:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:36+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:21+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:09+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:38+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:22+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:39+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:23+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:13+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:40+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:25+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:42+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:26+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:16+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:43+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:27+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:45+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:18+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:29+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:46+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:19+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:47+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:30+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:20+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:32+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:49+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:22+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:50+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:33+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:23+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:34+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:52+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:25+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:53+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:36+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:26+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:54+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:37+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:27+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:39+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:29+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:57+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:40+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:27:58+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:30+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:41+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:00+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:32+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:43+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:01+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:33+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:44+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:03+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:45+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:04+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:36+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:47+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:37+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:05+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:48+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:07+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:50+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:40+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:51+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:52+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:24:43+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:11+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:44+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:54+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:46+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:55+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:14+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:47+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:57+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:49+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:58+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:17+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:50+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:27:59+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:18+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:51+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:01+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:19+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:02+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:53+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:21+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:04+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:54+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:22+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:05+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:24+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:06+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:57+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:25+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:24:58+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:26+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:09+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:00+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:11+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:28+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:01+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:29+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:03+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:13+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:31+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:04+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:32+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:05+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:16+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:33+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:07+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:18+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:19+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:36+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:20+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:37+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:11+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:22+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:40+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:23+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:14+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:25+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:43+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:26+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:17+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:44+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:27+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:18+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:46+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:19+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:29+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:47+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:21+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:49+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:30+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:22+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:50+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:32+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:24+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:33+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:51+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:25+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:53+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:26+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:36+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:54+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:28+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:37+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:29+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:57+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:31+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:40+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:59+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:32+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:00+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:33+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:43+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:01+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:44+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:03+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:46+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:36+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:04+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:47+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:37+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:06+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:49+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:07+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:50+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:40+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:51+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:53+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:11+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:54+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:43+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:13+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:14+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:44+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:28:57+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:46+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:28:59+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:17+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:47+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:00+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:18+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:49+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:01+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:50+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:20+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:52+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:03+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:21+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:53+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:05+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:22+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:55+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:06+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:24+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:07+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:56+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:25+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:57+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:09+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:27+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:25:59+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:28+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:00+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:29+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:13+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:02+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:31+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:03+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:14+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:32+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:04+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:16+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:34+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:06+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:17+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:19+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:07+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:36+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:38+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:08+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:20+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:10+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:21+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:41+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:11+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:23+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:13+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:24+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:43+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:14+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:26+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:45+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:27+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:15+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:46+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:28+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:17+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:48+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:18+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:30+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:49+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:20+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:31+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:50+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:21+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:33+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:22+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:52+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:34+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:24+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:35+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:53+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:25+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:37+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:54+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:27+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:38+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:28+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:39+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:58+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:29+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:41+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:59+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:31+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:42+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:00+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:32+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:44+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:02+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:34+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:45+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:03+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:35+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:46+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:05+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:36+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:48+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:06+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:38+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:49+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:08+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:39+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:51+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:41+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:30:09+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:52+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:42+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:30:10+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:53+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:43+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:30:12+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:29:55+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:13+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:45+00:00,usd_mxn,17.69,17.72,0.1693002257336207
2024-07-18T02:29:56+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:30:15+00:00,usd_mxn,17.7,17.72,0.1128668171557538
2024-07-18T02:26:46+00:00,usd_mxn,17.69,17.72,0.1693002257336207
